name,asian_indian,chinese,filipino,japanese,korean,vietnamese
NAKAI,0,0,0,1,0,0
NAKAJI,0,0,0,1,0,0
NAKAJIRO,0,0,0,1,0,0
NAKAJO,0,0,0,1,0,0
NAKAKO,0,0,0,1,0,0
NAKAMACHI,0,0,0,1,0,0
NAKAMAE,0,0,0,1,0,0
NAKAMI,0,0,0,1,0,0
NAKAMORI,0,0,0,1,0,0
NAKANE,0,0,0,1,0,0
NAKANOBU,0,0,0,1,0,0
NAKAO,0,0,0,1,0,0
NAKAOKI,0,0,0,1,0,0
NAKASABURO,0,0,0,1,0,0
NAKATA,0,0,0,1,0,0
NAKATARO,0,0,0,1,0,0
NAKAYAMA,0,0,0,1,0,0
NAKAYOSHI,0,0.9282551281759747,0,0.07174487182402534,0,0
NAKETA,1,0,0,0,0,0
NAKGIL,0,0,0,0,1,0
NAKJUN,0,0,0,0,1,0
NAKO,0,0,0,1,0,0
NAKUL,1,0,0,0,0,0
NAKYUN,0,0,0,0,1,0
NALAN,1,0,0,0,0,0
NALIN,0.8488532787131866,0.15114672128681336,0,0,0,0
NALINI,1,0,0,0,0,0
NALINIKANTA,1,0,0,0,0,0
NALLA,1,0,0,0,0,0
NAM,0.007389069361706497,0.07894181258809581,0,6.101415498579899e-4,0.13836477453838217,0.7746942019619575
NAMAN,1,0,0,0,0,0
NAMBIAR,1,0,0,0,0,0
NAMBOODIRI,1,0,0,0,0,0
NAMBOOTHIRI,1,0,0,0,0,0
NAMBUDIRIPAD,1,0,0,0,0,0
NAMCHEOL,0,0,0,0,1,0
NAMCHUN,0,0,0,0,1,0
NAMDEV,1,0,0,0,0,0
NAMGI,0,0,0,0,1,0
NAMGIL,0,0,0,0,1,0
NAMGU,0,0,0,0,1,0
NAMGYU,0,0,0,0,1,0
NAMGYUN,0,0,0,0,1,0
NAMHO,0,0,0,0,1,0
NAMHUI,0,0,0,0,1,0
NAMHUN,0,0,0,0,1,0
NAMHYEOK,0,0,0,0,1,0
NAMI,0,0,0,0.5368463101556319,0.46315368984436817,0
NAMIE,0,0,0,1,0,0
NAMIK,1,0,0,0,0,0
NAMIKA,0,0,0,1,0,0
NAMIKI,0,0,0,1,0,0
NAMIKO,0,0,0,1,0,0
NAMIL,0,0,0,0,1,0
NAMINO,0,0,0,1,0,0
NAMIO,0,0.8380648457663791,0,0.16193515423362098,0,0
NAMIT,1,0,0,0,0,0
NAMITA,1,0,0,0,0,0
NAMJIN,0,0,0,0,1,0
NAMJO,0,0,0,0,1,0
NAMJU,0,0,0,0,1,0
NAMJUN,0,0,0,0,1,0
NAMPYO,0,0,0,0,1,0
NAMRATA,1,0,0,0,0,0
NAMSEOK,0,0,0,0,1,0
NAMSEON,0,0,0,0,1,0
NAMSEONG,0,0,0,0,1,0
NAMSIK,0,0,0,0,1,0
NAMSU,0,0,0,0,1,0
NAMSUK,0,0,0,0,1,0
NAMSUN,0,0,0,0,1,0
NAMU,0,0,0,0,1,0
NAMYEOL,0,0,0,0,1,0
NAMYEONG,0,0,0,0,1,0
NAMYONG,0,0,0,0,1,0
NAN,0,0.9992573784781581,0,7.42621521841834e-4,0,0
NANA,0.4679423992886599,0.06249132904698092,0,0.3743216707117919,0.09524460095256727,0
NANABHAI,1,0,0,0,0,0
NANAE,0,0,0,1,0,0
NANAHO,0,0,0,1,0,0
NANAK,1,0,0,0,0,0
NANAKA,0,0,0,1,0,0
NANAKO,0,0.34103493808530455,0,0.6589650619146955,0,0
NANAMI,0,0,0,1,0,0
NANAO,0,0,0,1,0,0
NANASAHEB,1,0,0,0,0,0
NANASE,0,0,0,1,0,0
NANBA,0,0,0,1,0,0
NANBOKU,0,0,0,1,0,0
NANCY,0.14598320374813484,0.4288969274033491,0.3908861900458533,0.004520380738831178,0.029713298063831547,0
NAND,1,0,0,0,0,0
NANDA,1,0,0,0,0,0
NANDAGOPAL,1,0,0,0,0,0
NANDAKUMAR,1,0,0,0,0,0
NANDALAL,1,0,0,0,0,0
NANDAMURI,1,0,0,0,0,0
NANDAN,1,0,0,0,0,0
NANDE,1,0,0,0,0,0
NANDHINI,1,0,0,0,0,0
NANDI,1,0,0,0,0,0
NANDINI,1,0,0,0,0,0
NANDITA,1,0,0,0,0,0
NANDITHA,1,0,0,0,0,0
NANDKUMAR,1,0,0,0,0,0
NANDLAL,1,0,0,0,0,0
NANDO,0,0,1,0,0,0
NANDOR,0,0,0,1,0,0
NANDY,1,0,0,0,0,0
NANETTE,0,0,1,0,0,0
NANFU,0,1,0,0,0,0
NANG,0,0.24558142452646067,0,0.009490498511779997,0.09357420116157618,0.6513538758001831
NANI,0.8805198253417692,0,0,0,0.11948017465823088,0
NANIWA,0,0,0,1,0,0
NANJIL,1,0,0,0,0,0
NANJO,0,0,0,1,0,0
NANNAN,0,0.9872821545353818,0,0.012717845464618219,0,0
NANO,0,0,0,1,0,0
NANOKA,0,0,0,1,0,0
NANPACHI,0,0,0,1,0,0
NANPING,0,1,0,0,0,0
NANQI,0,0.8399721701793128,0,0,0.16002782982068708,0
NANQUAN,0,1,0,0,0,0
NANSHAN,0,1,0,0,0,0
NANSHENG,0,1,0,0,0,0
NANSUN,0,1,0,0,0,0
NANTEN,0,0,0,1,0,0
NANU,1,0,0,0,0,0
NANUBHAI,1,0,0,0,0,0
NANXIAN,0,1,0,0,0,0
NAO,0,0,0,1,0,0
NAOAKI,0,0,0,1,0,0
NAOBUMI,0,0,0,1,0,0
NAOCHIKA,0,0,0,1,0,0
NAOE,0,0,0,1,0,0
NAOFUMI,0,0,0,1,0,0
NAOHARU,0,0,0,1,0,0
NAOHEI,0,0,0,1,0,0
NAOHIDE,0,0,0,1,0,0
NAOHIKO,0,0,0,1,0,0
NAOHIRO,0,0,0,1,0,0
NAOHISA,0,0,0,1,0,0
NAOHITO,0,0,0,1,0,0
NAOI,0,0,0,1,0,0
NAOICHI,0,0,0,1,0,0
NAOICHIRO,0,0,0,1,0,0
NAOJI,0,0,0,1,0,0
NAOJIRO,0,0,0,1,0,0
NAOKA,0,0,0,1,0,0
NAOKATA,0,0,0,1,0,0
NAOKATSU,0,0,0,1,0,0
NAOKAZU,0,0,0,1,0,0
NAOKI,0,0.053588347804432446,0,0.9464116521955676,0,0
NAOKICHI,0,0,0,1,0,0
NAOKO,0,0,0,1,0,0
NAOKUNI,0,0,0,1,0,0
NAOMASA,0,0,0,1,0,0
NAOMI,0,0.08791128626378716,0.2937740679211588,0.6183146458150541,0,0
NAOMICHI,0,0,0,1,0,0
NAOMITSU,0,0,0,1,0,0
NAOMOTO,0,0,0,1,0,0
NAON,0,0,0,0,1,0
NAONOBU,0,0,0,1,0,0
NAONORI,0,0,0,1,0,0
NAONOSUKE,0,0,0,1,0,0
NAOO,0,0,0,1,0,0
NAOOMI,0,0,0,1,0,0
NAORO,0,0,0,1,0,0
NAOSABURO,0,0,0,1,0,0
NAOSHI,0,0,0,1,0,0
NAOSHIGE,0,0,0,1,0,0
NAOSHIRO,0,0,0,1,0,0
NAOSUKE,0,0,0,1,0,0
NAOTA,0,0,0,1,0,0
NAOTADA,0,0,0,1,0,0
NAOTAKA,0,0,0,1,0,0
NAOTAKE,0,0,0,1,0,0
NAOTARO,0,0,0,1,0,0
NAOTERU,0,0,0,1,0,0
NAOTO,0,0,0,1,0,0
NAOTOSHI,0,0,0,1,0,0
NAOTSUGU,0,0,0,1,0,0
NAOTSUNE,0,0,0,1,0,0
NAOYA,0,0,0,1,0,0
NAOYASU,0,0,0,1,0,0
NAOYOSHI,0,0,0,1,0,0
NAOYUKI,0,0,0,1,0,0
NAOZO,0,0,0,1,0,0
NAOZUMI,0,0,0,1,0,0
NAPOLEON,0.10075192127961174,0,0.8992480787203883,0,0,0
NAR,1,0,0,0,0,0
NARA,0.24908490906822736,0,0,0.041135641046418814,0.7097794498853538,0
NARAE,0,0,0,0,1,0
NARAICHI,0,0,0,1,0,0
NARAIN,1,0,0,0,0,0
NARAJIRO,0,0,0,1,0,0
NARAOKA,0,0,0,1,0,0
NARASIMHA,1,0,0,0,0,0
NARASIMHAN,1,0,0,0,0,0
NARASIMHARAO,1,0,0,0,0,0
NARASINGHA,1,0,0,0,0,0
NARAYAIN,1,0,0,0,0,0
NARAYAN,1,0,0,0,0,0
NARAYANA,1,0,0,0,0,0
NARAYANAN,1,0,0,0,0,0
NARAYANASWAMY,1,0,0,0,0,0
NARAYANI,1,0,0,0,0,0
NARAYANRAO,1,0,0,0,0,0
NARCISA,0,0,1,0,0,0
NARCISO,0,0,1,0,0,0
NAREE,0,0,0,0,1,0
NAREN,1,0,0,0,0,0
NARENDER,1,0,0,0,0,0
NARENDRA,1,0,0,0,0,0
NARENDRABHAI,1,0,0,0,0,0
NARENDRANATH,1,0,0,0,0,0
NARESH,1,0,0,0,0,0
NARESHKUMAR,1,0,0,0,0,0
NARGIS,1,0,0,0,0,0
NARHARI,1,0,0,0,0,0
NARI,0.816871641598652,0,0,0.016862994006492025,0.16626536439485584,0
NARIAKI,0,0,0,1,0,0
NARIAKIRA,0,0,0,1,0,0
NARIAN,1,0,0,0,0,0
NARIHARU,0,0,0,1,0,0
NARIHIKO,0,0,0,1,0,0
NARIHIRO,0,0,0,1,0,0
NARIKO,0,0,0,1,0,0
NARIMAN,1,0,0,0,0,0
NARIMASA,0,0,0,1,0,0
NARINDER,1,0,0,0,0,0
NARINORI,0,0,0,1,0,0
NARIO,0,0,0,1,0,0
NARISA,0,0,0,1,0,0
NARITA,0,0.8661157637229069,0,0.13388423627709312,0,0
NARITAKA,0,0,0,1,0,0
NARITOSHI,0,0,0,1,0,0
NARIYASU,0,0,0,1,0,0
NARIYOSHI,0,0,0,1,0,0
NARIYUKI,0,0,0,1,0,0
NARMADA,1,0,0,0,0,0
NARMADASHANKAR,1,0,0,0,0,0
NARO,0,0,0,1,0,0
NAROTTAM,1,0,0,0,0,0
NARRA,1,0,0,0,0,0
NARSHA,0,0,0,0,1,0
NARSIMHA,1,0,0,0,0,0
NARSING,1,0,0,0,0,0
NARSINGH,1,0,0,0,0,0
NARU,0,0,0,0.16863723159492947,0.8313627684050706,0
NARUHIKO,0,0,0,1,0,0
NARUHISA,0,0,0,1,0,0
NARUHITO,0,0,0,1,0,0
NARUKI,0,0,0,1,0,0
NARUMI,0,0,0,1,0,0
NARUO,0,0,0,1,0,0
NARUOKA,0,0,0,1,0,0
NARUSE,0,0,0,1,0,0
NARUSHIMA,0,0,0,1,0,0
NARUTAKA,0,0,0,1,0,0
NARUYA,0,0,0,1,0,0
NARUYUKI,0,0,0,1,0,0
NARVEKAR,1,0,0,0,0,0
NASAR,1,0,0,0,0,0
NASEEB,1,0,0,0,0,0
NASEEM,1,0,0,0,0,0
NASEEMA,1,0,0,0,0,0
NASEER,1,0,0,0,0,0
NASER,1,0,0,0,0,0
NASH,0,0,1,0,0,0
NASHA,1,0,0,0,0,0
NASHAD,1,0,0,0,0,0
NASHIYA,0,0,0,1,0,0
NASIM,1,0,0,0,0,0
NASIR,1,0,0,0,0,0
NASIRA,1,0,0,0,0,0
NASIRUDDIN,1,0,0,0,0,0
NASREEN,1,0,0,0,0,0
NASRULLAH,1,0,0,0,0,0
NASSAR,1,0,0,0,0,0
NASSER,0.45661074540200103,0,0.543389254597999,0,0,0
NASU,0,0,0,1,0,0
NATALIA,0,0,1,0,0,0
NATALIE,0,0.30735465810493084,0.6847268577481566,0.007918484146912621,0,0
NATALIIA,0,0.9872821545353818,0,0.012717845464618219,0,0
NATALIO,0,0,1,0,0,0
NATALIS,0,1,0,0,0,0
NATALYA,0.47401315217080353,0.5064163779120098,0,0.01957046991718666,0,0
NATANAEL,0,0,0,0,1,0
NATANIA,1,0,0,0,0,0
NATARAJ,1,0,0,0,0,0
NATARAJA,1,0,0,0,0,0
NATARAJAN,1,0,0,0,0,0
NATASHA,0.7212185584334371,0.06421004852786144,0.21457139303870143,0,0,0
NATASHAA,1,0,0,0,0,0
NATESA,1,0,0,0,0,0
NATH,0.982214274691068,0.01778572530893199,0,0,0,0
NATHALIE,0,0,0.8976476772418202,0,0.10235232275817979,0
NATHAN,0.06240184592433591,0.2666703794466736,0.6683514042416998,0.002576370387290604,0,0
NATHANAEL,0,0,1,0,0,0
NATHANIEL,0,0,0.9961599884745936,0.0038400115254064193,0,0
NATHURAM,1,0,0,0,0,0
NATIVIDAD,0,0,1,0,0,0
NATORI,0,0,0,1,0,0
NATSU,0,0,0,1,0,0
NATSUE,0,0,0,1,0,0
NATSUHA,0,0,0,1,0,0
NATSUHI,0,0,0,1,0,0
NATSUHIKO,0,0,0,1,0,0
NATSUHO,0,0,0,1,0,0
NATSUKA,0,0,0,1,0,0
NATSUKI,0.11984734735497239,0.12804003279638518,0,0.7521126198486425,0,0
NATSUKO,0,0,0,1,0,0
NATSUMARU,0,0,0,1,0,0
NATSUME,0,0,0,1,0,0
NATSUMI,0,0,0,1,0,0
NATSUNA,0,0,0,1,0,0
NATSUNO,0,0,0,1,0,0
NATSUO,0,0,0,1,0,0
NATSUYO,0,0,0,1,0,0
NATU,0.9603502445352656,0,0,0.03964975546473434,0,0
NATUBHAI,1,0,0,0,0,0
NATWARLAL,1,0,0,0,0,0
NATY,0,0,1,0,0,0
NAUL,0,0,0,0,1,0
NAUM,0,1,0,0,0,0
NAUMAN,1,0,0,0,0,0
NAUSHAD,1,0,0,0,0,0
NAUSHEEN,1,0,0,0,0,0
NAV,1,0,0,0,0,0
NAVAL,1,0,0,0,0,0
NAVALRAM,1,0,0,0,0,0
NAVDEEP,1,0,0,0,0,0
NAVED,1,0,0,0,0,0
NAVEEN,1,0,0,0,0,0
NAVEENA,1,0,0,0,0,0
NAVIA,0,0,0,0,0,1
NAVID,0,0,0,0,1,0
NAVIN,1,0,0,0,0,0
NAVINA,1,0,0,0,0,0
NAVINCHANDRA,1,0,0,0,0,0
NAVJOT,1,0,0,0,0,0
NAVNEET,1,0,0,0,0,0
NAVNIT,1,0,0,0,0,0
NAVPREET,1,0,0,0,0,0
NAVTEJ,1,0,0,0,0,0
NAVY,0,0,0,0,0,1
NAVYA,1,0,0,0,0,0
NAWAB,1,0,0,0,0,0
NAWAL,1,0,0,0,0,0
NAWAZ,1,0,0,0,0,0
NAWON,0,0,0,0,1,0
NAYAB,1,0,0,0,0,0
NAYAN,1,0,0,0,0,0
NAYANA,1,0,0,0,0,0
NAYANJYOTI,1,0,0,0,0,0
NAYANKUMAR,1,0,0,0,0,0
NAYANTARA,1,0,0,0,0,0
NAYEON,0,0,0,0,1,0
NAYEONG,0,0,0,0,1,0
NAYNA,1,0,0,0,0,0
NAYO,0,0,0,1,0,0
NAYOKO,0,0,0,1,0,0
NAYU,0,0,0,1,0,0
NAYUDU,1,0,0,0,0,0
NAYUKA,0,0,0,1,0,0
NAYUN,0,0,0,0,1,0
NAYUTA,0,0,0,1,0,0
NAYYAR,1,0,0,0,0,0
NAZ,0,0,0,1,0,0
NAZAR,1,0,0,0,0,0
NAZARIA,0,0,1,0,0,0
NAZEER,1,0,0,0,0,0
NAZIM,1,0,0,0,0,0
NAZIMUDDIN,1,0,0,0,0,0
NAZIR,1,0,0,0,0,0
NAZKI,1,0,0,0,0,0
NAZLI,1,0,0,0,0,0
NAZMUL,1,0,0,0,0,0
NAZNEEN,1,0,0,0,0,0
NAZNIN,1,0,0,0,0,0
NAZRUL,1,0,0,0,0,0
NAZUKI,0,0,0,1,0,0
NAZUNA,0,0,0,1,0,0
NE,0,0,0,1,0,0
NEAL,1,0,0,0,0,0
NEALE,1,0,0,0,0,0
NEBOJSA,0,0,0,0,1,0
NEDUNURI,1,0,0,0,0,0
NEE,0,0.7240965678462669,0,0,0.2759034321537331,0
NEEL,1,0,0,0,0,0
NEELA,1,0,0,0,0,0
NEELAKANTAN,1,0,0,0,0,0
NEELAM,0.9240594220534117,0.07594057794658829,0,0,0,0
NEELESH,1,0,0,0,0,0
NEELIMA,1,0,0,0,0,0
NEELKANTH,1,0,0,0,0,0
NEELU,1,0,0,0,0,0
NEELUM,1,0,0,0,0,0
NEEMA,1,0,0,0,0,0
NEENA,1,0,0,0,0,0
NEERA,1,0,0,0,0,0
NEERAJ,1,0,0,0,0,0
NEERAJA,1,0,0,0,0,0
NEERAV,1,0,0,0,0,0
NEERJA,1,0,0,0,0,0
NEERU,1,0,0,0,0,0
NEETA,1,0,0,0,0,0
NEETHA,1,0,0,0,0,0
NEETI,1,0,0,0,0,0
NEETU,1,0,0,0,0,0
NEGI,0.35905691162021647,0,0.6409430883797835,0,0,0
NEGISHI,0,0,0,1,0,0
NEHA,1,0,0,0,0,0
NEHAL,1,0,0,0,0,0
NEHRU,1,0,0,0,0,0
NEIL,0.32200087642240055,0.1032037930438476,0.5747953305337519,0,0,0
NEKI,1,0,0,0,0,0
NEKO,0,0,0,1,0,0
NELA,0,0,1,0,0,0
NELFA,0,0,1,0,0,0
NELIA,0,0,1,0,0,0
NELLAI,1,0,0,0,0,0
NELLY,0.07583869732988915,0.08102298054702217,0.8122660332476708,0,0.03087228887541787,0
NELOFER,1,0,0,0,0,0
NELSON,0.25283154104818734,0.27011493806272713,0.45132296166645086,0,0.025730559222634657,0
NEMAI,1,0,0,0,0,0
NEMESIO,0,0,1,0,0,0
NEMI,1,0,0,0,0,0
NEN,0,0,0,1,0,0
NENA,0,0,1,0,0,0
NENE,0,0,0.7827503048364038,0.21724969516359607,0,0
NENG,0,1,0,0,0,0
NENITA,0,0,1,0,0,0
NEO,0,0.8380648457663791,0,0.16193515423362098,0,0
NEON,0,0,0,0.0920829201643076,0.9079170798356924,0
NEPAK,1,0,0,0,0,0
NEPTALI,0,0,1,0,0,0
NEREO,0,0,1,0,0,0
NEREUS,0,0,1,0,0,0
NERI,0.12284566734796872,0,0.8771543326520314,0,0,0
NERIC,0,1,0,0,0,0
NERISSA,0,0,1,0,0,0
NESS,1,0,0,0,0,0
NESTOR,0.030182912794335222,0,0.9698170872056648,0,0,0
NETHA,1,0,0,0,0,0
NETHRA,1,0,0,0,0,0
NETRA,1,0,0,0,0,0
NEVILLE,0.8239459334417227,0.17605406655827724,0,0,0,0
NEWELL,0,1,0,0,0,0
NEWTON,0,0,0,1,0,0
NEY,0,0,1,0,0,0
NEZU,0,0,0,1,0,0
NGA,0,0.07353810973647533,0,0,0,0.9264618902635248
NGAI,0,1,0,0,0,0
NGAN,0,0.1687568078110178,0,0,0,0.8312431921889821
NGAWANG,0.48347498481687445,0.5165250151831255,0,0,0,0
NGHI,0,0,0,0,0,1
NGHIA,0,0,0,0,0,1
NGHIEM,0,0,0,0,0,1
NGHIEN,0,0,0,0,0,1
NGO,0,0.1586147008666707,0,0,0,0.8413852991333293
NGOC,0,0,0,0,0,1
NGOCTHANH,0,0,0,0,0,1
NGUYEN,0,0,0,0,0,1
NGUYET,0,0,0,0,0,1
NHA,0,0,0,0,0,1
NHAN,0,0,0,0,0,1
NHAT,0,0,0,0,0,1
NHI,0,0,0,0,0,1
NHIEM,0,0,0,0,0,1
NHIEN,0,0,0,0,0,1
NHO,0,0,0,0,0,1
NHON,0,0,0,0,0,1
NHU,0,0,0,0,0,1
NHUAN,0,0,0,0,0,1
NHUNG,0,0,0,0,0,1
NHUONG,0,0,0,0,0,1
NI,0,1,0,0,0,0
NIA,0.9603502445352656,0,0,0.03964975546473434,0,0
NIALL,0,0,0,1,0,0
NIAMAT,1,0,0,0,0,0
NIAN,0,1,0,0,0,0
NIANA,0,0,1,0,0,0
NIANCI,0,1,0,0,0,0
NIANG,0,1,0,0,0,0
NIANYI,0,1,0,0,0,0
NIANYUN,0,1,0,0,0,0
NIAZ,1,0,0,0,0,0
NIBARAN,1,0,0,0,0,0
NIBEDITA,1,0,0,0,0,0
NIC,0,0,1,0,0,0
NICANOR,0,0,1,0,0,0
NICCOLO,0,0,1,0,0,0
NICE,0,0,0,1,0,0
NICHIKA,0,0,0,1,0,0
NICHOL,0,0,1,0,0,0
NICHOLAS,0.21682963642830488,0.4633039340833867,0.25803793646993617,0.0029840647933087982,0.058844428225063444,0
NICHOLSON,1,0,0,0,0,0
NICK,0.14079791326753333,0.2005636873941163,0.5026693342841119,0.0038753936304451193,0.019105258944271623,0.13298841247952176
NICKY,0.48347498481687445,0.5165250151831255,0,0,0,0
NICO,0.042572675226618145,0.045482915162910226,0.9119444096104716,0,0,0
NICOLA,0,0.9872821545353818,0,0.012717845464618219,0,0
NICOLAS,0,0.04496091791673285,0.826355041925922,8.687577356467363e-4,0.00856575774340816,0.11924952467829023
NICOLASA,0,0,1,0,0,0
NICOLAU,1,0,0,0,0,0
NICOLE,0.05996582026542718,0.0854200587986996,0.7136227673902058,0.003301059689137319,0.024410784877182196,0.11327950897934794
NIDA,1,0,0,0,0,0
NIDHI,1,0,0,0,0,0
NIE,0,1,0,0,0,0
NIEL,0.11699500379333981,0,0.8353788675776668,0,0.04762612862899337,0
NIELS,0.2608512883536911,0,0,0,0,0.739148711646309
NIEN,0,0.48522085882571453,0,0,0,0.5147791411742855
NIGAM,1,0,0,0,0,0
NIGAR,1,0,0,0,0,0
NIGEL,0.46699004760983326,0.19956527142631914,0.33344468096384755,0,0,0
NIGHAT,1,0,0,0,0,0
NIHAL,1,0,0,0,0,0
NIHAR,1,0,0,0,0,0
NIHARIKA,1,0,0,0,0,0
NIHEI,0,0,0,1,0,0
NIICHI,0,0,0,1,0,0
NIICHIRO,0,0,0,1,0,0
NIIJIMA,0,0,0,1,0,0
NIIMI,0,0,0,1,0,0
NIINA,0,0,0,1,0,0
NIIYAMA,0,0,0,1,0,0
NIJIRO,0,0,0,1,0,0
NIK,1,0,0,0,0,0
NIKA,0,0,0,1,0,0
NIKAIDO,0,0,0,1,0,0
NIKANOR,0,0,1,0,0,0
NIKESH,1,0,0,0,0,0
NIKESHA,1,0,0,0,0,0
NIKHAT,1,0,0,0,0,0
NIKHIL,1,0,0,0,0,0
NIKHILA,1,0,0,0,0,0
NIKHILANANDA,1,0,0,0,0,0
NIKHILESH,1,0,0,0,0,0
NIKHITA,1,0,0,0,0,0
NIKI,0.39734187561548495,0.42450390357407525,0,0.016404960891822147,0.16174925991861758,0
NIKICHI,0,0,0,1,0,0
NIKII,1,0,0,0,0,0
NIKIL,1,0,0,0,0,0
NIKISHA,1,0,0,0,0,0
NIKITA,0.7892100248795709,0.21078997512042916,0,0,0,0
NIKITHA,1,0,0,0,0,0
NIKKI,0.12043096203139159,0,0.8599126237970178,0.003314803268980362,0.01634161090261015,0
NIKKO,0,0,1,0,0,0
NIKO,0,0,0.9453384413328056,0.0546615586671944,0,0
NIKOLAI,0,0.9857151329437674,0,0.014284867056232522,0,0
NIKOLE,1,0,0,0,0,0
NIKUL,1,0,0,0,0,0
NIKUNJ,1,0,0,0,0,0
NILA,0.21881131293513548,0,0.7811886870648646,0,0,0
NILADRI,1,0,0,0,0,0
NILAKANTA,1,0,0,0,0,0
NILAM,1,0,0,0,0,0
NILAMBER,1,0,0,0,0,0
NILESH,1,0,0,0,0,0
NILIMA,1,0,0,0,0,0
NILKANTH,1,0,0,0,0,0
NILMANI,1,0,0,0,0,0
NILO,0,0,1,0,0,0
NILS,0,0.2303239705162742,0.7696760294837258,0,0,0
NILUFAR,1,0,0,0,0,0
NILZA,1,0,0,0,0,0
NIM,0.8308828135028478,0,0,0,0.1691171864971521,0
NIMA,1,0,0,0,0,0
NIMAI,1,0,0,0,0,0
NIMESH,1,0,0,0,0,0
NIMFA,0,0,1,0,0,0
NIMISH,1,0,0,0,0,0
NIMISHA,1,0,0,0,0,0
NIMIT,1,0,0,0,0,0
NIMITA,1,0,0,0,0,0
NINA,0.1845710396267322,0.14789114541521725,0.5765776248464719,0.016193225165525897,0.009391858401467687,0.06537510654458518
NINAD,1,0,0,0,0,0
NINAN,1,0,0,0,0,0
NING,0,0.9211253104994908,0.04397334453062855,0,0,0.03490134496988068
NINGHUI,0,1,0,0,0,0
NINGNING,0,1,0,0,0,0
NINGSHENG,0,1,0,0,0,0
NINGYI,0,1,0,0,0,0
NINH,0,0,0,0,0,1
NINI,1,0,0,0,0,0
NINO,0,0,0.9971172238825662,0.0028827761174338423,0,0
NINOTCHKA,0,0,1,0,0,0
NIPUN,1,0,0,0,0,0
NIRAD,1,0,0,0,0,0
NIRAJ,1,0,0,0,0,0
NIRALI,1,0,0,0,0,0
NIRANJAN,1,0,0,0,0,0
NIRANJANA,1,0,0,0,0,0
NIRAV,1,0,0,0,0,0
NIRBHAY,1,0,0,0,0,0
NIREN,1,0,0,0,0,0
NIRENDRANATH,1,0,0,0,0,0
NIRMAL,1,0,0,0,0,0
NIRMALA,1,0,0,0,0,0
NIRMALYA,1,0,0,0,0,0
NIRO,0,0,0,1,0,0
NIRODE,1,0,0,0,0,0
NIRUBEN,1,0,0,0,0,0
NIRUPA,1,0,0,0,0,0
NIRUPAM,1,0,0,0,0,0
NIRUPAMA,1,0,0,0,0,0
NIRVAN,1,0,0,0,0,0
NIRVANA,1,0,0,0,0,0
NISABURO,0,0,0,1,0,0
NISAR,1,0,0,0,0,0
NISBET,0.48347498481687445,0.5165250151831255,0,0,0,0
NISHA,1,0,0,0,0,0
NISHAD,1,0,0,0,0,0
NISHAN,0.48347498481687445,0.5165250151831255,0,0,0,0
NISHANT,1,0,0,0,0,0
NISHANTH,1,0,0,0,0,0
NISHAT,1,0,0,0,0,0
NISHIHAMA,0,0,0,1,0,0
NISHIKANT,1,0,0,0,0,0
NISHIKAWA,0,0,0,1,0,0
NISHIKI,0,0,0,1,0,0
NISHINA,0,0,0,1,0,0
NISHIO,0,0,0,1,0,0
NISHIT,1,0,0,0,0,0
NISHITA,1,0,0,0,0,0
NISHITH,1,0,0,0,0,0
NISHIWAKI,0,0,0,1,0,0
NISHIYAMA,0,0,0,1,0,0
NISHIZAWA,0,0,0,1,0,0
NISHTHA,1,0,0,0,0,0
NISSAR,1,0,0,0,0,0
NISSHO,0,0,0,1,0,0
NISSIM,1,0,0,0,0,0
NITA,0.6382759873091703,0,0,0,0,0.36172401269082977
NITAI,1,0,0,0,0,0
NITASHA,0.48347498481687445,0.5165250151831255,0,0,0,0
NITESH,1,0,0,0,0,0
NITHIN,1,0,0,0,0,0
NITHYA,1,0,0,0,0,0
NITI,1,0,0,0,0,0
NITIN,1,0,0,0,0,0
NITINBHAI,1,0,0,0,0,0
NITISH,1,0,0,0,0,0
NITU,1,0,0,0,0,0
NITYA,1,0,0,0,0,0
NITYANAND,1,0,0,0,0,0
NITYANANDA,1,0,0,0,0,0
NIU,0,1,0,0,0,0
NIVEDITA,1,0,0,0,0,0
NIVEDITHA,1,0,0,0,0,0
NIVIN,1,0,0,0,0,0
NIWA,0,0,0,1,0,0
NIYA,0,0,0,1,0,0
NIYATI,1,0,0,0,0,0
NIYAZ,0.31880449051379034,0.6811955094862098,0,0,0,0
NIZAM,1,0,0,0,0,0
NIZAMUDDIN,1,0,0,0,0,0
NIZAR,1,0,0,0,0,0
NIZO,0,0,0,1,0,0
NO,0,0,0,0.1277792036983065,0.8722207963016935,0
NOA,0,0.4988102224691886,0,0.5011897775308113,0,0
NOAH,0,0,0,0.16863723159492947,0.8313627684050706,0
NOBLE,1,0,0,0,0,0
NOBORI,0,0,0,1,0,0
NOBORU,0,0.07459874806621057,0,0.9254012519337895,0,0
NOBU,0,0,0,1,0,0
NOBUAKI,0,0,0,1,0,0
NOBUATSU,0,0,0,1,0,0
NOBUCHIKA,0,0,0,1,0,0
NOBUE,0,0,0,1,0,0
NOBUFUMI,0,0,0,1,0,0
NOBUHARU,0,0,0,1,0,0
NOBUHIDE,0,0,0,1,0,0
NOBUHIKO,0,0.4321650780601029,0,0.5678349219398972,0,0
NOBUHIRO,0,0,0,1,0,0
NOBUHISA,0,0,0,1,0,0
NOBUHITO,0,0,0,1,0,0
