GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
12097,0.34424717546691264,0.12497117823380217,0.44074244869725615,0.012451002997463684,0.018907078625778187,0.05868111597878718
12099,0.3809482459187218,0.21885492647910154,0.13494268843348384,0.02593493111033924,0.04498089614449462,0.19433831191385897
12101,0.38252040886327776,0.20395143033545998,0.21410441105851685,0.009741373396446457,0.03800507649036153,0.15167729985593745
12103,0.21672933716729337,0.1064661210646612,0.21761409717614097,0.020644400206444,0.05459706554597066,0.3839489788394898
12105,0.4037331817320447,0.14629524350956982,0.278851620238772,0.038279325374265684,0.04576463899943149,0.08707599014591624
12107,0.010526315789473684,0.6052631578947368,0.23684210526315788,0,0.06842105263157895,0.07894736842105263
12109,0.47667855020796196,0.17528223410576352,0.18969102792632203,0.009655377302436126,0.06714200831847891,0.08155080213903744
12111,0.23638869745003446,0.12835975189524465,0.4109235010337698,0.032046864231564436,0.05134390075809786,0.14093728463128877
12113,0.05582317937092661,0.10314536695947861,0.49277415698498156,0.09861150467554548,0.12213091527344858,0.12751487673561915
12115,0.16793066088840736,0.2867977093329206,0.24160346695557963,0.03327658257235722,0.06020739823556725,0.21018418201516792
12117,0.4151306607632706,0.17310746426680784,0.1208912844698975,0.019972087203426536,0.07300640069300736,0.19789210260359016
12119,0.010760953112990008,0.47809377401998465,0.3205226748654881,0.023059185242121444,0.09992313604919292,0.06764027671022291
12121,0.4857142857142857,0.39183673469387753,0.12244897959183673,0,0,0
12123,0.5,0,0.17307692307692307,0,0.3269230769230769,0
12125,0,0,0.5714285714285714,0,0,0.42857142857142855
12127,0.20090928772461572,0.14862524355921194,0.2487551418055856,0.0401602078371942,0.08627408529984845,0.27527603377354404
12129,0,0.5,0,0.5,0,0
12131,0.115625,0.0375,0.3765625,0.05,0.3546875,0.065625
12133,0,0.06896551724137931,0.6502463054187192,0,0.10837438423645321,0.1724137931034483
17001,0.371824480369515,0.13625866050808313,0.2979214780600462,0,0.17782909930715934,0.016166281755196306
17003,0,0.8461538461538461,0.07692307692307693,0.07692307692307693,0,0
17005,0.2631578947368421,0.05263157894736842,0.6842105263157895,0,0,0
17007,0.08262108262108261,0.2336182336182336,0.47863247863247865,0,0.14814814814814814,0.05698005698005698
17011,0.2625482625482625,0.11969111969111969,0.4980694980694981,0.007722007722007722,0.07722007722007722,0.03474903474903475
17015,0.5070422535211268,0.056338028169014086,0.3380281690140845,0.056338028169014086,0.014084507042253521,0.028169014084507043
17017,0,0,1,0,0,0
17019,0.25948857344206183,0.4663747105607571,0.058391221181918855,0.02209805698177791,0.12544045102184637,0.06820698681163798
17021,0.47619047619047616,0.18095238095238095,0.004761904761904762,0.004761904761904762,0.09047619047619047,0.24285714285714285
17023,0.9130434782608695,0,0,0,0,0.08695652173913043
17025,0,0,0.4411764705882353,0,0,0.5588235294117647
17027,0,0.11304347826086956,0.5391304347826087,0.008695652173913044,0.3217391304347826,0.017391304347826087
17029,0.27234927234927236,0.3575883575883576,0.25571725571725573,0.02079002079002079,0.05197505197505198,0.04158004158004158
17031,0.3591765157507794,0.2350053510771951,0.2170908752501047,0.03349657996370574,0.10554418128518915,0.049686496673025916
17033,0.8787878787878788,0.015151515151515152,0.045454545454545456,0,0,0.06060606060606061
17035,0,0,1,0,0,0
17037,0.28357438016528924,0.3915289256198347,0.23398760330578514,0.01652892561983471,0.057334710743801656,0.017045454545454544
17039,0.47619047619047616,0,0,0.42857142857142855,0.09523809523809523,0
17041,0.23333333333333334,0,0.37777777777777777,0.3111111111111111,0.07777777777777778,0
17043,0.5913605075468569,0.147277740918892,0.16602048432575883,0.014036324431912424,0.04588240172499585,0.03542254105158401
17045,0,0.13636363636363635,0.5303030303030303,0.3333333333333333,0,0
17047,0,0.11538461538461539,0,0,0.2692307692307692,0.6153846153846154
17049,0.4111111111111111,0.24444444444444444,0.3,0,0,0.044444444444444446
17051,0,0.711340206185567,0.28865979381443296,0,0,0
17053,1,0,0,0,0,0
17055,0.10101010101010101,0,0.898989898989899,0,0,0
17057,0.045454545454545456,0.7954545454545454,0.011363636363636364,0.03409090909090909,0,0.11363636363636363
17059,0,0,1,0,0,0
17061,0.6666666666666666,0.3333333333333333,0,0,0,0
17063,0.4035714285714286,0.125,0.32857142857142857,0.05714285714285714,0,0.08571428571428572
17065,0,0,1,0,0,0
17067,0.3,0,0.075,0.45,0.025,0.15
17073,0.1091703056768559,0.33624454148471616,0.2314410480349345,0.048034934497816595,0.08296943231441048,0.19213973799126638
17075,0.04225352112676056,0,0.7887323943661971,0.028169014084507043,0.14084507042253522,0
17077,0.14754098360655737,0.31459797033567527,0.15690866510538642,0.07728337236533958,0.18423106947697113,0.11943793911007025
17079,0,0,0.1,0.9,0,0
17081,0.07717041800643087,0.1607717041800643,0.4340836012861736,0.022508038585209004,0.12218649517684887,0.1832797427652733
17083,0,0.059322033898305086,0.3135593220338983,0.3305084745762712,0.2966101694915254,0
17085,0.15447154471544716,0.13821138211382114,0.18699186991869918,0,0.008130081300813009,0.5121951219512195
17087,0.17073170731707318,0,0.6585365853658537,0,0,0.17073170731707318
17089,0.42070116861435725,0.06538675570395103,0.3639398998330551,0.018363939899833055,0.07929883138564274,0.05230940456316082
17091,0.2647352647352647,0.14685314685314685,0.3866133866133866,0,0.18581418581418582,0.015984015984015984
17093,0.4754339511621065,0.2144748455428067,0.19505736981465135,0.00794351279788173,0.07884671962341865,0.02824360105913504
17095,0.32281553398058255,0.24271844660194175,0.21359223300970873,0.02912621359223301,0.0024271844660194173,0.18932038834951456
17097,0.47114862172637373,0.16481327199623283,0.19969572934400695,0.024758213496576954,0.11314159452312819,0.026442568913681314
17099,0.43577430972388953,0.09603841536614646,0.3565426170468187,0.08403361344537816,0.027611044417767107,0
17101,0,0.835820895522388,0,0,0,0.16417910447761194
17103,0.28061224489795916,0.09693877551020408,0.3010204081632653,0.1326530612244898,0.17857142857142858,0.01020408163265306
17105,0.03759398496240601,0.15789473684210525,0.7969924812030075,0.007518796992481203,0,0
17107,0,0.42857142857142855,0.5142857142857142,0,0.05714285714285714,0
17109,0.3860759493670886,0.27531645569620256,0.21677215189873417,0.012658227848101266,0.10917721518987342,0
17111,0.2552048354600403,0.11725990597716589,0.3656145063801209,0.01880456682337139,0.1490933512424446,0.09402283411685695
17113,0.6344262295081967,0.1558638083228247,0.08221941992433796,0.03417402269861286,0.04880201765447667,0.044514501891551074
17115,0.30735930735930733,0.129004329004329,0.270995670995671,0.03636363636363636,0.10476190476190476,0.15151515151515152
17117,0,0.43414634146341463,0.11707317073170732,0,0.43902439024390244,0.00975609756097561
17119,0.20542279411764705,0.2766544117647059,0.19715073529411764,0.05514705882352941,0.1171875,0.1484375
17121,0.16666666666666666,0.23423423423423423,0.2882882882882883,0,0.26576576576576577,0.04504504504504504
17123,0.047619047619047616,0.7142857142857143,0.23809523809523808,0,0,0
17125,0,0,1,0,0,0
17127,0,0.07317073170731707,0.024390243902439025,0,0.9024390243902439,0
17129,0,0.23404255319148937,0.6808510638297872,0.0851063829787234,0,0
17131,0.04225352112676056,0,0.3380281690140845,0,0.38028169014084506,0.23943661971830985
17133,0.040229885057471264,0.14942528735632185,0.2413793103448276,0,0.2413793103448276,0.3275862068965517
17135,0.7068965517241379,0.1724137931034483,0.11206896551724138,0,0.008620689655172414,0
17137,0.14847161572052403,0.13100436681222707,0.6550218340611353,0,0.06550218340611354,0
17139,0,1,0,0,0,0
17141,0.02,0.344,0.148,0.068,0.288,0.132
17143,0.5064242755604156,0.19723892837616183,0.10743575724439584,0.034034991798797154,0.0518042646254784,0.10306178239475124
17145,0.6124031007751938,0.2248062015503876,0.007751937984496124,0.06201550387596899,0.015503875968992248,0.07751937984496124
17147,0,0.4166666666666667,0,0.08333333333333333,0.5,0
17149,0.20454545454545456,0.13636363636363635,0.5,0,0,0.1590909090909091
17151,0,0,0,1,0,0
17153,0,0,1,0,0,0
17155,0.2682926829268293,0.3902439024390244,0.12195121951219512,0.21951219512195122,0,0
17157,0.84688995215311,0,0.07177033492822966,0.08133971291866028,0,0
17159,0,0.3617021276595745,0.2978723404255319,0.3404255319148936,0,0
17161,0.5154914529914529,0.14903846153846154,0.1858974358974359,0.006944444444444444,0.08226495726495726,0.060363247863247864
17163,0.25575900767867693,0.232132309509746,0.2941523922031896,0.0490253987005316,0.13290017720023628,0.03603071470761961
17165,0,0.4407894736842105,0.3881578947368421,0,0.11842105263157894,0.05263157894736842
17167,0.5147879464285714,0.16183035714285715,0.13922991071428573,0.042689732142857144,0.058314732142857144,0.08314732142857142
17169,0.6521739130434783,0,0.34782608695652173,0,0,0
17171,0.47368421052631576,0,0.3684210526315789,0.15789473684210525,0,0
17173,0,0,1,0,0,0
17175,0,0,1,0,0,0
17177,0.14974619289340102,0.4467005076142132,0.24111675126903553,0.06091370558375635,0.07106598984771574,0.030456852791878174
17179,0.12900641025641027,0.3108974358974359,0.22355769230769232,0.04006410256410257,0.1955128205128205,0.10096153846153846
17181,0,0.38636363636363635,0.29545454545454547,0,0.045454545454545456,0.2727272727272727
17183,0.5015673981191222,0.15987460815047022,0.09247648902821316,0.02664576802507837,0.06269592476489028,0.15673981191222572
17185,0.31386861313868614,0.058394160583941604,0.12408759124087591,0,0.5036496350364964,0
17187,0,0.23300970873786409,0,0.6796116504854369,0.08737864077669903,0
17189,0,0.3793103448275862,0,0,0.6206896551724138,0
17191,0.028985507246376812,0.2608695652173913,0.7101449275362319,0,0,0
17193,0,0.9264705882352942,0,0,0.07352941176470588,0
17195,0.3104575163398693,0.10784313725490197,0.565359477124183,0,0.016339869281045753,0
17197,0.520322313070269,0.13120630406446263,0.253673421021448,0.006487735513686456,0.05113165066951061,0.0371785756606233
17199,0.239813736903376,0.4074505238649593,0.1769499417927823,0.033760186263096625,0.010477299185098952,0.13154831199068684
17201,0.354912851944072,0.18866117601991955,0.26719019344953077,0.014365064163953266,0.06531315839877418,0.10955755602375024
17203,0.0425531914893617,0.48226950354609927,0.1773049645390071,0,0.2978723404255319,0
27001,0.05,0.25,0.05,0.1,0.4,0.15
27003,0.22014316212482732,0.21662689940977017,0.09431118925028256,0.02172548034660304,0.11339947256059274,0.33379379630792416
27005,0.10837438423645321,0.16748768472906403,0.14285714285714285,0.059113300492610835,0.09359605911330049,0.42857142857142855
27007,0.023696682464454975,0.3222748815165877,0.16113744075829384,0.0995260663507109,0.23222748815165878,0.16113744075829384
27009,0.2222222222222222,0.19658119658119658,0.10256410256410256,0,0.1111111111111111,0.36752136752136755
27011,0.20512820512820512,0,0.5641025641025641,0.10256410256410256,0.1282051282051282,0
27013,0.08826049700085689,0.17994858611825193,0.16195372750642673,0.04712939160239932,0.23221936589545844,0.29048843187660667
27015,0.034482758620689655,0.3218390804597701,0.20689655172413793,0,0.22988505747126436,0.20689655172413793
27017,0.2248062015503876,0.4186046511627907,0.27906976744186046,0,0.046511627906976744,0.031007751937984496
27019,0.5222830336200156,0.13017982799061767,0.0946051602814699,0.027365129007036748,0.07818608287724785,0.1473807662236122
27021,0.04081632653061224,0.14285714285714285,0.5102040816326531,0.05102040816326531,0.24489795918367346,0.01020408163265306
27023,0,0,0.2857142857142857,0,0.6071428571428571,0.10714285714285714
27025,0.07664233576642336,0.21532846715328466,0.49635036496350365,0.010948905109489052,0.15328467153284672,0.04744525547445255
27027,0.08035714285714286,0.09642857142857143,0.29285714285714287,0.0625,0.08928571428571429,0.37857142857142856
27029,0.0851063829787234,0.19148936170212766,0.40425531914893614,0.0851063829787234,0.23404255319148937,0
27031,0,0,0.5833333333333334,0,0,0.4166666666666667
27033,0,0,0.12244897959183673,0,0,0.8775510204081632
27035,0.06390977443609022,0.15037593984962405,0.35714285714285715,0.08270676691729323,0.16541353383458646,0.18045112781954886
27037,0.3810065586936153,0.12019809931736046,0.15198768571811003,0.03245884085129166,0.11598179627894525,0.19836701914067728
27039,0,0,0.5833333333333334,0,0.4166666666666667,0
27041,0,0.04371584699453552,0.03825136612021858,0,0.2185792349726776,0.6994535519125683
27043,0,0,0.7741935483870968,0,0.1935483870967742,0.03225806451612903
27045,0.10084033613445378,0.44537815126050423,0.3865546218487395,0,0.06722689075630252,0
27047,0.16923076923076924,0.07179487179487179,0.11794871794871795,0.11282051282051282,0.07692307692307693,0.4512820512820513
27049,0.06912442396313365,0.041474654377880185,0.027649769585253458,0.14746543778801843,0.631336405529954,0.08294930875576037
27051,0,0,0,0,1,0
27053,0.4525032794053345,0.22538624107272992,0.050320652966039936,0.023538842734295292,0.08708643054948258,0.16116455327211776
27055,0.3010752688172043,0.0967741935483871,0.40860215053763443,0.08602150537634409,0,0.10752688172043011
27057,0.1590909090909091,0.36363636363636365,0.25,0,0.1590909090909091,0.06818181818181818
27059,0.5562130177514792,0.33136094674556216,0.05325443786982249,0.01775147928994083,0.011834319526627219,0.029585798816568046
27061,0.17647058823529413,0.2,0.2823529411764706,0,0.21176470588235294,0.12941176470588237
27063,0,0,0.8076923076923077,0.057692307692307696,0.1346153846153846,0
27065,0,0.08333333333333333,0.6875,0,0.16666666666666666,0.0625
27067,0.007462686567164179,0.05223880597014925,0.08955223880597014,0.029850746268656716,0.746268656716418,0.07462686567164178
27069,0,0,1,0,0,0
27071,0,0,0.40425531914893614,0.0425531914893617,0.46808510638297873,0.0851063829787234
27073,0,0,0.52,0,0.48,0
27075,0,0,0.3333333333333333,0,0,0.6666666666666666
27079,0.3274336283185841,0.04424778761061947,0.24778761061946902,0.035398230088495575,0.3008849557522124,0.04424778761061947
27081,0.3333333333333333,0,0,0,0.6666666666666666,0
27083,0.425,0.15,0.14375,0.00625,0.2625,0.0125
27085,0.008333333333333333,0.5166666666666667,0.15833333333333333,0.12083333333333333,0.14583333333333334,0.05
27087,0,0.625,0,0.375,0,0
27089,0.08,0,0.52,0.12,0.28,0
27091,0,0.6219512195121951,0.2804878048780488,0,0.07317073170731707,0.024390243902439025
27093,0,0.10638297872340426,0.0425531914893617,0,0,0.851063829787234
27095,0.3655913978494624,0.24731182795698925,0.12903225806451613,0,0.021505376344086023,0.23655913978494625
27097,0.02127659574468085,0.0425531914893617,0.6170212765957447,0,0.031914893617021274,0.2872340425531915
27099,0.2569832402234637,0.4245810055865922,0.16201117318435754,0.013966480446927373,0.12290502793296089,0.019553072625698324
27101,0,0.7,0.3,0,0,0
27103,0.23940149625935161,0.16209476309226933,0.2169576059850374,0.14962593516209477,0.10723192019950124,0.12468827930174564
27105,0.140625,0.03125,0.203125,0,0.03125,0.59375
27107,0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285
27109,0.30717006126842195,0.2677595628415301,0.05961251862891207,0.02450736876966385,0.054975989402218914,0.2859744990892532
27111,0.13432835820895522,0.12313432835820895,0.34328358208955223,0.03731343283582089,0.22388059701492538,0.13805970149253732
27113,0.058823529411764705,0.022058823529411766,0.4117647058823529,0,0.1323529411764706,0.375
27115,0,0.25,0.3815789473684211,0,0.13157894736842105,0.23684210526315788
27117,0.022727272727272728,0,0.8636363636363636,0.11363636363636363,0,0
27119,0.06020066889632107,0.6923076923076923,0.15384615384615385,0.006688963210702341,0.08361204013377926,0.0033444816053511705
27121,0,0.03409090909090909,0.4772727272727273,0,0.125,0.36363636363636365
27123,0.23761961722488037,0.28379186602870815,0.11543062200956938,0.042523923444976075,0.1318181818181818,0.18881578947368421
27127,0.45454545454545453,0.11363636363636363,0.022727272727272728,0,0.36363636363636365,0.045454545454545456
27129,0,0,0.3023255813953488,0,0.6976744186046512,0
27131,0.06610703043022036,0.23819517313746066,0.08604407135362015,0.05246589716684155,0.310598111227702,0.2465897166841553
27133,0,0.05714285714285714,0.9142857142857143,0,0.02857142857142857,0
27135,0.08917197452229299,0.12738853503184713,0.4713375796178344,0.050955414012738856,0.14012738853503184,0.12101910828025478
27137,0.25974884335756776,0.3139458030403173,0.1130204890945142,0.026437541308658295,0.13086582947785855,0.15598149372108394
27139,0.22040022234574763,0.17579210672595888,0.056281267370761535,0.004307948860478044,0.05294608115619789,0.490272373540856
27141,0.11910377358490566,0.4705188679245283,0.12853773584905662,0.025943396226415096,0.1721698113207547,0.08372641509433962
27143,0.6666666666666666,0.1111111111111111,0.12962962962962962,0,0.09259259259259259,0
27145,0.10823071937783539,0.26312378483473753,0.08749189889825017,0.04212572909915749,0.18859364873622814,0.3104342190537913
27147,0.03389830508474576,0.06779661016949153,0.07627118644067797,0,0.7711864406779662,0.05084745762711865
27149,0,0.8918918918918919,0.05405405405405406,0.05405405405405406,0,0
27153,0.47368421052631576,0.23684210526315788,0.07894736842105263,0,0.07017543859649122,0.14035087719298245
27157,0.17105263157894737,0.17105263157894737,0.32894736842105265,0.06578947368421052,0.2236842105263158,0.039473684210526314
27159,0,0.058823529411764705,0.47058823529411764,0,0.47058823529411764,0
27161,0.20833333333333334,0.5916666666666667,0.058333333333333334,0.016666666666666666,0.1,0.025
27163,0.3412166600972277,0.25397451057679676,0.0723952174484299,0.03232163973196689,0.12416239653133622,0.17592957561424255
27165,0,0.1,0.86,0,0.04,0
27167,0,1,0,0,0,0
27169,0.17932489451476794,0.39451476793248946,0.16033755274261605,0.0379746835443038,0.1751054852320675,0.052742616033755275
27171,0.0872434017595308,0.35997067448680353,0.21700879765395895,0.010263929618768328,0.20234604105571846,0.12316715542521994
27173,0,0.14,0.12,0.06,0.68,0
24001,0.06224066390041494,0.5352697095435685,0.11825726141078838,0.02074688796680498,0.08713692946058091,0.17634854771784234
24003,0.23253433880958793,0.1848639913816321,0.3230272017236736,0.024293024508483706,0.15900888769189334,0.07627255588472932
24005,0.38992170732444603,0.2028959221305281,0.1976663341495118,0.01967896980139657,0.11184667936277622,0.07799038723134126
24009,0.24116161616161616,0.11994949494949494,0.5340909090909091,0.011994949494949494,0.036616161616161616,0.05618686868686869
24011,0.3106060606060606,0.3106060606060606,0.12878787878787878,0,0.25,0
24013,0.26682448427460265,0.2333446060196145,0.21711193777477172,0.009130875887724045,0.200879269529929,0.07270882651335814
24015,0.11252115059221658,0.29780033840947545,0.3604060913705584,0.02284263959390863,0.08121827411167512,0.12521150592216582
24017,0.1962890625,0.146728515625,0.4951171875,0.030517578125,0.06591796875,0.0654296875
24019,0.34306569343065696,0.40875912408759124,0.11678832116788321,0.021897810218978103,0.043795620437956206,0.06569343065693431
24021,0.37652764306498543,0.23210475266731329,0.1603297769156159,0.009311348205625606,0.126188166828322,0.09553831231813772
24023,0.07766990291262135,0.14563106796116504,0.36893203883495146,0.23300970873786409,0.17475728155339806,0
24025,0.309003984063745,0.18964143426294822,0.17928286852589642,0.022310756972111555,0.13163346613545818,0.16812749003984065
24027,0.40475538767540736,0.23908322840824073,0.04474370905640408,0.011094688053137717,0.25866316308096565,0.04165982372584442
24029,0.5083333333333333,0.2916666666666667,0.058333333333333334,0.14166666666666666,0,0
24031,0.3230345438035574,0.31908188415197136,0.10363904128926907,0.026340890187789488,0.1253481469046402,0.10255549366277251
24033,0.3018335684062059,0.17864469803821004,0.3108411334786511,0.01573919733299141,0.09562123349147326,0.09732016925246827
24035,0.038314176245210725,0.22030651340996169,0.4118773946360153,0.11494252873563218,0.21455938697318008,0
24037,0.19392712550607288,0.10364372469635627,0.5068825910931174,0.038866396761133605,0.06882591093117409,0.08785425101214575
24039,0.1282051282051282,0.4307692307692308,0.020512820512820513,0,0,0.4205128205128205
24041,0.3830409356725146,0.11695906432748537,0.25146198830409355,0.049707602339181284,0.07894736842105263,0.11988304093567251
24043,0.2888127853881279,0.341324200913242,0.22945205479452055,0.003995433789954338,0.0976027397260274,0.03881278538812785
24045,0.11425010386373079,0.1674283340257582,0.12754466140423765,0.029912754466140425,0.30037390943082676,0.26049023680930616
24047,0.2713903743315508,0.2994652406417112,0.053475935828877004,0.02540106951871658,0.08823529411764706,0.2620320855614973
24510,0.31021744605826546,0.3181093107211821,0.1367643354882042,0.024347242045168332,0.15044916463772984,0.06011250104945009
44001,0.3103896103896104,0.33116883116883117,0.13766233766233765,0.04155844155844156,0.15844155844155844,0.02077922077922078
44003,0.5027120315581854,0.1799802761341223,0.17135108481262326,0.041913214990138066,0.0633629191321499,0.040680473372781065
44005,0.0552423900789177,0.33258173618940245,0.25591882750845546,0.13416009019165728,0.06989853438556934,0.15219842164599776
44007,0.3774425989252565,0.33829995114802147,0.1327552515876893,0.024731314118221787,0.07907914020517831,0.047691744015632635
