GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01151,1,0,0,0,0,0
01201,0.4278481012658228,0.25316455696202533,0.0759493670886076,0.060759493670886074,0.10632911392405063,0.0759493670886076
01220,0,0.1935483870967742,0,0,0,0.8064516129032258
01223,0,0,0.6666666666666666,0.3333333333333333,0,0
01225,0.4810126582278481,0.5189873417721519,0,0,0,0
01226,0,0.7397260273972602,0,0,0.2602739726027397,0
01230,0.25925925925925924,0.5925925925925926,0,0,0,0.14814814814814814
01236,0.9629629629629629,0.013888888888888888,0,0.023148148148148147,0,0
01238,0,0,0.05405405405405406,0,0.9459459459459459,0
01245,0,1,0,0,0,0
01247,0.36363636363636365,0.48484848484848486,0,0,0.06818181818181818,0.08333333333333333
01254,0,0.7,0,0.3,0,0
01255,0,0,0,1,0,0
01262,0.07692307692307693,0,0.9230769230769231,0,0,0
01266,0.4166666666666667,0.5833333333333334,0,0,0,0
01267,0.2411764705882353,0.4323529411764706,0.011764705882352941,0,0.24705882352941178,0.06764705882352941
01270,0,1,0,0,0,0
01301,0.07035175879396985,0.4723618090452261,0.10552763819095477,0.1457286432160804,0,0.20603015075376885
01330,0,1,0,0,0,0
01331,0.36,0.28,0,0.14666666666666667,0,0.21333333333333335
01337,1,0,0,0,0,0
01339,0,0.37037037037037035,0.5925925925925926,0,0,0.037037037037037035
01340,0,0,0,0.36363636363636365,0.6363636363636364,0
01341,0,0,0,0,1,0
01342,0,0,0,0,0,1
01346,0,1,0,0,0,0
01349,0,0,1,0,0,0
01354,0.009900990099009901,0.900990099009901,0,0.0891089108910891,0,0
01355,0,0,0,0,1,0
01360,0,1,0,0,0,0
01364,0,0,0,0,0,1
01366,0.16666666666666666,0,0.25,0,0,0.5833333333333334
01367,0,0,1,0,0,0
01368,0,0,0,0,1,0
01370,0.08,0.1,0.18,0.42,0.08,0.14
01373,0,0,0,0,1,0
01375,0.5069252077562327,0.4930747922437673,0,0,0,0
01376,0,0,0,0,1,0
01378,0,0.5714285714285714,0,0.42857142857142855,0,0
01379,0,0,0.7222222222222222,0.2777777777777778,0,0
01420,0.3601108033240997,0.04709141274238227,0.24376731301939059,0.0221606648199446,0.0886426592797784,0.23822714681440443
01430,0.6481481481481481,0.018518518518518517,0.3333333333333333,0,0,0
01431,1,0,0,0,0,0
01432,0.37404580152671757,0.183206106870229,0,0.12213740458015267,0.11450381679389313,0.20610687022900764
01434,0,0.9147727272727273,0.056818181818181816,0,0.028409090909090908,0
01440,0.40730337078651685,0.03651685393258427,0.1853932584269663,0,0.21067415730337077,0.1601123595505618
01450,0.7463312368972747,0.16142557651991615,0.016771488469601678,0,0.033542976939203356,0.041928721174004195
01451,0.430939226519337,0.4585635359116022,0,0.11049723756906077,0,0
01452,1,0,0,0,0,0
01453,0.16912599318955732,0.21452894438138478,0.11237230419977298,0.10102156640181612,0.24404086265607264,0.15891032917139614
01460,0.5636645962732919,0.36335403726708076,0.07298136645962733,0,0,0
